"","Group.1","a5","a6","b1","b2","b3","b4","b5","b6","b7","b8","b9","c1","c2","c3","c4","c5","c6","c7","c8","c9","marrgp","incogp","sexgp","agegp"
"1",1,6.73083480308163,6.88221558622449,7.0538193814898,6.94292585444898,6.30450953185714,7.15323659432653,7.21584922293878,6.21720190014286,6.16917978055102,6.24847102953061,6.84104714718367,2.24196517269388,2.12964159530612,2.57554299734043,2.89054112104167,1.90406016936735,2.64878404528571,3.05795902591837,3.14285748620408,2.48871518446939,1.85388026844898,35.9926354496739,1.01044098226531,3.42720040126531
"2",2,6.62460012203922,7.30587991136,7.04850330266667,6.80777024396078,6.18614713327451,6.68577358413726,7.39953372524,6.11341455870588,6.35181084529412,6.25377580054902,6.60198450456863,2.17458501189362,2.10742090663265,2.280702446,2.62165557691667,2.01261733187755,2.45246134813726,2.9131951302549,3.08582840628,2.2821555192,1.79376414488235,28.8333132253061,2.018046062,3.1081784924902
